gvkey,indfmt,datafmt,consol,popsrc,curcd,fyear,datadate,tic,conm,costat
010916,BANK,STD,C,D,USD,2010,20101231,UMBF,UMB FINANCIAL CORP,A
010916,BANK,STD,C,D,USD,2011,20111231,UMBF,UMB FINANCIAL CORP,A
010916,BANK,STD,C,D,USD,2012,20121231,UMBF,UMB FINANCIAL CORP,A
010916,BANK,STD,C,D,USD,2013,20131231,UMBF,UMB FINANCIAL CORP,A
010916,BANK,STD,C,D,USD,2014,20141231,UMBF,UMB FINANCIAL CORP,A
010916,BANK,STD,C,D,USD,2015,20151231,UMBF,UMB FINANCIAL CORP,A
010916,BANK,STD,C,D,USD,2016,20161231,UMBF,UMB FINANCIAL CORP,A
010916,BANK,STD,C,D,USD,2017,20171231,UMBF,UMB FINANCIAL CORP,A
010916,BANK,STD,C,D,USD,2018,20181231,UMBF,UMB FINANCIAL CORP,A
010916,BANK,STD,C,D,USD,2019,20191231,UMBF,UMB FINANCIAL CORP,A
010916,BANK,STD,C,D,USD,2020,20201231,UMBF,UMB FINANCIAL CORP,A
011154,BANK,STD,C,D,USD,2012,20121231,MNHN,MANHATTAN BANCORP,I
011154,BANK,STD,C,D,USD,2013,20131231,MNHN,MANHATTAN BANCORP,I
011482,BANK,STD,C,D,USD,2010,20101231,WTNY,WHITNEY HOLDING CORP,I
011513,BANK,STD,C,D,USD,2010,20101231,WL,WILMINGTON TRUST CORP,I
011687,BANK,STD,C,D,USD,2010,20101231,ZION,ZIONS BANCORPORATION NA,A
011687,BANK,STD,C,D,USD,2011,20111231,ZION,ZIONS BANCORPORATION NA,A
011687,BANK,STD,C,D,USD,2012,20121231,ZION,ZIONS BANCORPORATION NA,A
011687,BANK,STD,C,D,USD,2013,20131231,ZION,ZIONS BANCORPORATION NA,A
011687,BANK,STD,C,D,USD,2014,20141231,ZION,ZIONS BANCORPORATION NA,A
011687,BANK,STD,C,D,USD,2015,20151231,ZION,ZIONS BANCORPORATION NA,A
011687,BANK,STD,C,D,USD,2016,20161231,ZION,ZIONS BANCORPORATION NA,A
011687,BANK,STD,C,D,USD,2017,20171231,ZION,ZIONS BANCORPORATION NA,A
011687,BANK,STD,C,D,USD,2018,20181231,ZION,ZIONS BANCORPORATION NA,A
011687,BANK,STD,C,D,USD,2019,20191231,ZION,ZIONS BANCORPORATION NA,A
011687,BANK,STD,C,D,USD,2020,20201231,ZION,ZIONS BANCORPORATION NA,A
011842,BANK,STD,C,D,USD,2010,20101231,ASB,ASSOCIATED BANC-CORP,A
011842,BANK,STD,C,D,USD,2011,20111231,ASB,ASSOCIATED BANC-CORP,A
011842,BANK,STD,C,D,USD,2012,20121231,ASB,ASSOCIATED BANC-CORP,A
011842,BANK,STD,C,D,USD,2013,20131231,ASB,ASSOCIATED BANC-CORP,A
011842,BANK,STD,C,D,USD,2014,20141231,ASB,ASSOCIATED BANC-CORP,A
011842,BANK,STD,C,D,USD,2015,20151231,ASB,ASSOCIATED BANC-CORP,A
011842,BANK,STD,C,D,USD,2016,20161231,ASB,ASSOCIATED BANC-CORP,A
011842,BANK,STD,C,D,USD,2017,20171231,ASB,ASSOCIATED BANC-CORP,A
011842,BANK,STD,C,D,USD,2018,20181231,ASB,ASSOCIATED BANC-CORP,A
011842,BANK,STD,C,D,USD,2019,20191231,ASB,ASSOCIATED BANC-CORP,A
011842,BANK,STD,C,D,USD,2020,20201231,ASB,ASSOCIATED BANC-CORP,A
011856,BANK,STD,C,D,USD,2010,20101231,TFC,TRUIST FINANCIAL CORP,A
011856,BANK,STD,C,D,USD,2011,20111231,TFC,TRUIST FINANCIAL CORP,A
011856,BANK,STD,C,D,USD,2012,20121231,TFC,TRUIST FINANCIAL CORP,A
011856,BANK,STD,C,D,USD,2013,20131231,TFC,TRUIST FINANCIAL CORP,A
011856,BANK,STD,C,D,USD,2014,20141231,TFC,TRUIST FINANCIAL CORP,A
011856,BANK,STD,C,D,USD,2015,20151231,TFC,TRUIST FINANCIAL CORP,A
011856,BANK,STD,C,D,USD,2016,20161231,TFC,TRUIST FINANCIAL CORP,A
011856,BANK,STD,C,D,USD,2017,20171231,TFC,TRUIST FINANCIAL CORP,A
011856,BANK,STD,C,D,USD,2018,20181231,TFC,TRUIST FINANCIAL CORP,A
011856,BANK,STD,C,D,USD,2019,20191231,TFC,TRUIST FINANCIAL CORP,A
011856,BANK,STD,C,D,USD,2020,20201231,TFC,TRUIST FINANCIAL CORP,A
011861,BANK,STD,C,D,USD,2010,20101231,VLY,VALLEY NATIONAL BANCORP,A
011861,BANK,STD,C,D,USD,2011,20111231,VLY,VALLEY NATIONAL BANCORP,A
011861,BANK,STD,C,D,USD,2012,20121231,VLY,VALLEY NATIONAL BANCORP,A
011861,BANK,STD,C,D,USD,2013,20131231,VLY,VALLEY NATIONAL BANCORP,A
011861,BANK,STD,C,D,USD,2014,20141231,VLY,VALLEY NATIONAL BANCORP,A
011861,BANK,STD,C,D,USD,2015,20151231,VLY,VALLEY NATIONAL BANCORP,A
011861,BANK,STD,C,D,USD,2016,20161231,VLY,VALLEY NATIONAL BANCORP,A
011861,BANK,STD,C,D,USD,2017,20171231,VLY,VALLEY NATIONAL BANCORP,A
011861,BANK,STD,C,D,USD,2018,20181231,VLY,VALLEY NATIONAL BANCORP,A
011861,BANK,STD,C,D,USD,2019,20191231,VLY,VALLEY NATIONAL BANCORP,A
011861,BANK,STD,C,D,USD,2020,20201231,VLY,VALLEY NATIONAL BANCORP,A
011896,BANK,STD,C,D,USD,2010,20101231,FMBI,FIRST MIDWEST BANCORP INC,A
011896,BANK,STD,C,D,USD,2011,20111231,FMBI,FIRST MIDWEST BANCORP INC,A
011896,BANK,STD,C,D,USD,2012,20121231,FMBI,FIRST MIDWEST BANCORP INC,A
011896,BANK,STD,C,D,USD,2013,20131231,FMBI,FIRST MIDWEST BANCORP INC,A
011896,BANK,STD,C,D,USD,2014,20141231,FMBI,FIRST MIDWEST BANCORP INC,A
011896,BANK,STD,C,D,USD,2015,20151231,FMBI,FIRST MIDWEST BANCORP INC,A
011896,BANK,STD,C,D,USD,2016,20161231,FMBI,FIRST MIDWEST BANCORP INC,A
011896,BANK,STD,C,D,USD,2017,20171231,FMBI,FIRST MIDWEST BANCORP INC,A
011896,BANK,STD,C,D,USD,2018,20181231,FMBI,FIRST MIDWEST BANCORP INC,A
011896,BANK,STD,C,D,USD,2019,20191231,FMBI,FIRST MIDWEST BANCORP INC,A
011896,BANK,STD,C,D,USD,2020,20201231,FMBI,FIRST MIDWEST BANCORP INC,A
012035,BANK,STD,C,D,USD,2015,20151231,RBB,RBB BANCORP,A
012035,BANK,STD,C,D,USD,2016,20161231,RBB,RBB BANCORP,A
012035,BANK,STD,C,D,USD,2017,20171231,RBB,RBB BANCORP,A
012035,BANK,STD,C,D,USD,2018,20181231,RBB,RBB BANCORP,A
012035,BANK,STD,C,D,USD,2019,20191231,RBB,RBB BANCORP,A
012035,BANK,STD,C,D,USD,2020,20201231,RBB,RBB BANCORP,A
012673,BANK,STD,C,D,USD,2010,20101231,BCS,BARCLAYS PLC,A
012673,BANK,STD,C,D,USD,2011,20111231,BCS,BARCLAYS PLC,A
012673,BANK,STD,C,D,USD,2012,20121231,BCS,BARCLAYS PLC,A
012673,BANK,STD,C,D,USD,2013,20131231,BCS,BARCLAYS PLC,A
012673,BANK,STD,C,D,USD,2014,20141231,BCS,BARCLAYS PLC,A
012673,BANK,STD,C,D,USD,2015,20151231,BCS,BARCLAYS PLC,A
012673,BANK,STD,C,D,USD,2016,20161231,BCS,BARCLAYS PLC,A
012673,BANK,STD,C,D,USD,2017,20171231,BCS,BARCLAYS PLC,A
012673,BANK,STD,C,D,USD,2018,20181231,BCS,BARCLAYS PLC,A
012673,BANK,STD,C,D,USD,2019,20191231,BCS,BARCLAYS PLC,A
012673,BANK,STD,C,D,USD,2020,20201231,BCS,BARCLAYS PLC,A
013041,BANK,STD,C,D,USD,2010,20101231,SNV,SYNOVUS FINANCIAL CORP,A
013041,BANK,STD,C,D,USD,2011,20111231,SNV,SYNOVUS FINANCIAL CORP,A
013041,BANK,STD,C,D,USD,2012,20121231,SNV,SYNOVUS FINANCIAL CORP,A
013041,BANK,STD,C,D,USD,2013,20131231,SNV,SYNOVUS FINANCIAL CORP,A
013041,BANK,STD,C,D,USD,2014,20141231,SNV,SYNOVUS FINANCIAL CORP,A
013041,BANK,STD,C,D,USD,2015,20151231,SNV,SYNOVUS FINANCIAL CORP,A
013041,BANK,STD,C,D,USD,2016,20161231,SNV,SYNOVUS FINANCIAL CORP,A
013041,BANK,STD,C,D,USD,2017,20171231,SNV,SYNOVUS FINANCIAL CORP,A
013041,BANK,STD,C,D,USD,2018,20181231,SNV,SYNOVUS FINANCIAL CORP,A
013041,BANK,STD,C,D,USD,2019,20191231,SNV,SYNOVUS FINANCIAL CORP,A
013041,BANK,STD,C,D,USD,2020,20201231,SNV,SYNOVUS FINANCIAL CORP,A
013665,BANK,STD,C,D,USD,2010,20110331,HBK,HAMILTON BANCORP INC/MD,I
013665,BANK,STD,C,D,USD,2011,20120331,HBK,HAMILTON BANCORP INC/MD,I
013665,BANK,STD,C,D,USD,2012,20130331,HBK,HAMILTON BANCORP INC/MD,I
013665,BANK,STD,C,D,USD,2013,20140331,HBK,HAMILTON BANCORP INC/MD,I
013665,BANK,STD,C,D,USD,2014,20150331,HBK,HAMILTON BANCORP INC/MD,I
013665,BANK,STD,C,D,USD,2015,20160331,HBK,HAMILTON BANCORP INC/MD,I
013665,BANK,STD,C,D,USD,2016,20170331,HBK,HAMILTON BANCORP INC/MD,I
013665,BANK,STD,C,D,USD,2017,20180331,HBK,HAMILTON BANCORP INC/MD,I
013958,BANK,STD,C,D,USD,2011,20111231,GDM.3,GOLDOME BUFFALO NY,I
014140,BANK,STD,C,D,USD,2010,20101231,SAN,BANCO SANTANDER SA,A
014140,BANK,STD,C,D,USD,2011,20111231,SAN,BANCO SANTANDER SA,A
014140,BANK,STD,C,D,USD,2012,20121231,SAN,BANCO SANTANDER SA,A
014140,BANK,STD,C,D,USD,2013,20131231,SAN,BANCO SANTANDER SA,A
014140,BANK,STD,C,D,USD,2014,20141231,SAN,BANCO SANTANDER SA,A
014140,BANK,STD,C,D,USD,2015,20151231,SAN,BANCO SANTANDER SA,A
014140,BANK,STD,C,D,USD,2016,20161231,SAN,BANCO SANTANDER SA,A
014140,BANK,STD,C,D,USD,2017,20171231,SAN,BANCO SANTANDER SA,A
014140,BANK,STD,C,D,USD,2018,20181231,SAN,BANCO SANTANDER SA,A
014140,BANK,STD,C,D,USD,2019,20191231,SAN,BANCO SANTANDER SA,A
014140,BANK,STD,C,D,USD,2020,20201231,SAN,BANCO SANTANDER SA,A
014172,BANK,STD,C,D,USD,2010,20101231,FULT,FULTON FINANCIAL CORP,A
014172,BANK,STD,C,D,USD,2011,20111231,FULT,FULTON FINANCIAL CORP,A
014172,BANK,STD,C,D,USD,2012,20121231,FULT,FULTON FINANCIAL CORP,A
014172,BANK,STD,C,D,USD,2013,20131231,FULT,FULTON FINANCIAL CORP,A
014172,BANK,STD,C,D,USD,2014,20141231,FULT,FULTON FINANCIAL CORP,A
014172,BANK,STD,C,D,USD,2015,20151231,FULT,FULTON FINANCIAL CORP,A
014172,BANK,STD,C,D,USD,2016,20161231,FULT,FULTON FINANCIAL CORP,A
014172,BANK,STD,C,D,USD,2017,20171231,FULT,FULTON FINANCIAL CORP,A
014172,BANK,STD,C,D,USD,2018,20181231,FULT,FULTON FINANCIAL CORP,A
014172,BANK,STD,C,D,USD,2019,20191231,FULT,FULTON FINANCIAL CORP,A
014172,BANK,STD,C,D,USD,2020,20201231,FULT,FULTON FINANCIAL CORP,A
014219,BANK,STD,C,D,USD,2010,20101231,CADE,CADENCE BANK,A
014219,BANK,STD,C,D,USD,2011,20111231,CADE,CADENCE BANK,A
014219,BANK,STD,C,D,USD,2012,20121231,CADE,CADENCE BANK,A
014219,BANK,STD,C,D,USD,2013,20131231,CADE,CADENCE BANK,A
014219,BANK,STD,C,D,USD,2014,20141231,CADE,CADENCE BANK,A
014219,BANK,STD,C,D,USD,2015,20151231,CADE,CADENCE BANK,A
014219,BANK,STD,C,D,USD,2016,20161231,CADE,CADENCE BANK,A
014219,BANK,STD,C,D,USD,2017,20171231,CADE,CADENCE BANK,A
014219,BANK,STD,C,D,USD,2018,20181231,CADE,CADENCE BANK,A
014219,BANK,STD,C,D,USD,2019,20191231,CADE,CADENCE BANK,A
014219,BANK,STD,C,D,USD,2020,20201231,CADE,CADENCE BANK,A
014253,BANK,STD,C,D,USD,2010,20101231,WABC,WESTAMERICA BANCORPORATION,A
014253,BANK,STD,C,D,USD,2011,20111231,WABC,WESTAMERICA BANCORPORATION,A
014253,BANK,STD,C,D,USD,2012,20121231,WABC,WESTAMERICA BANCORPORATION,A
014253,BANK,STD,C,D,USD,2013,20131231,WABC,WESTAMERICA BANCORPORATION,A
014253,BANK,STD,C,D,USD,2014,20141231,WABC,WESTAMERICA BANCORPORATION,A
014253,BANK,STD,C,D,USD,2015,20151231,WABC,WESTAMERICA BANCORPORATION,A
014253,BANK,STD,C,D,USD,2016,20161231,WABC,WESTAMERICA BANCORPORATION,A
014253,BANK,STD,C,D,USD,2017,20171231,WABC,WESTAMERICA BANCORPORATION,A
014253,BANK,STD,C,D,USD,2018,20181231,WABC,WESTAMERICA BANCORPORATION,A
014253,BANK,STD,C,D,USD,2019,20191231,WABC,WESTAMERICA BANCORPORATION,A
014253,BANK,STD,C,D,USD,2020,20201231,WABC,WESTAMERICA BANCORPORATION,A
014275,BANK,STD,C,D,USD,2010,20101231,FRC,FIRST REPUBLIC BANK,A
014275,BANK,STD,C,D,USD,2011,20111231,FRC,FIRST REPUBLIC BANK,A
014275,BANK,STD,C,D,USD,2012,20121231,FRC,FIRST REPUBLIC BANK,A
014275,BANK,STD,C,D,USD,2013,20131231,FRC,FIRST REPUBLIC BANK,A
014275,BANK,STD,C,D,USD,2014,20141231,FRC,FIRST REPUBLIC BANK,A
014275,BANK,STD,C,D,USD,2015,20151231,FRC,FIRST REPUBLIC BANK,A
014275,BANK,STD,C,D,USD,2016,20161231,FRC,FIRST REPUBLIC BANK,A
014275,BANK,STD,C,D,USD,2017,20171231,FRC,FIRST REPUBLIC BANK,A
014275,BANK,STD,C,D,USD,2018,20181231,FRC,FIRST REPUBLIC BANK,A
014275,BANK,STD,C,D,USD,2019,20191231,FRC,FIRST REPUBLIC BANK,A
014275,BANK,STD,C,D,USD,2020,20201231,FRC,FIRST REPUBLIC BANK,A
014488,BANK,STD,C,D,USD,2011,20111231,7565B,AMERICAN SAVINGS BANK-NY,I
014802,BANK,STD,C,D,USD,2010,20100930,NABZY,NATIONAL AUSTRALIA BK,A
014802,BANK,STD,C,D,USD,2011,20110930,NABZY,NATIONAL AUSTRALIA BK,A
014802,BANK,STD,C,D,USD,2012,20120930,NABZY,NATIONAL AUSTRALIA BK,A
014802,BANK,STD,C,D,USD,2013,20130930,NABZY,NATIONAL AUSTRALIA BK,A
014802,BANK,STD,C,D,USD,2014,20140930,NABZY,NATIONAL AUSTRALIA BK,A
014802,BANK,STD,C,D,USD,2015,20150930,NABZY,NATIONAL AUSTRALIA BK,A
014802,BANK,STD,C,D,USD,2016,20160930,NABZY,NATIONAL AUSTRALIA BK,A
014802,BANK,STD,C,D,USD,2017,20170930,NABZY,NATIONAL AUSTRALIA BK,A
014802,BANK,STD,C,D,USD,2018,20180930,NABZY,NATIONAL AUSTRALIA BK,A
014802,BANK,STD,C,D,USD,2019,20190930,NABZY,NATIONAL AUSTRALIA BK,A
014802,BANK,STD,C,D,USD,2020,20200930,NABZY,NATIONAL AUSTRALIA BK,A
014802,BANK,STD,C,D,USD,2021,20210930,NABZY,NATIONAL AUSTRALIA BK,A
015149,BANK,STD,C,D,USD,2010,20101231,MCBK,MADISON COUNTY FINANCIAL INC,A
015149,BANK,STD,C,D,USD,2011,20111231,MCBK,MADISON COUNTY FINANCIAL INC,A
015149,BANK,STD,C,D,USD,2012,20121231,MCBK,MADISON COUNTY FINANCIAL INC,A
015149,BANK,STD,C,D,USD,2013,20131231,MCBK,MADISON COUNTY FINANCIAL INC,A
015149,BANK,STD,C,D,USD,2014,20141231,MCBK,MADISON COUNTY FINANCIAL INC,A
015149,BANK,STD,C,D,USD,2015,20151231,MCBK,MADISON COUNTY FINANCIAL INC,A
015149,BANK,STD,C,D,USD,2016,20161231,MCBK,MADISON COUNTY FINANCIAL INC,A
015149,BANK,STD,C,D,USD,2017,20171231,MCBK,MADISON COUNTY FINANCIAL INC,A
015149,BANK,STD,C,D,USD,2018,20181231,MCBK,MADISON COUNTY FINANCIAL INC,A
015149,BANK,STD,C,D,USD,2019,20191231,MCBK,MADISON COUNTY FINANCIAL INC,A
015149,BANK,STD,C,D,USD,2020,20201231,MCBK,MADISON COUNTY FINANCIAL INC,A
015181,BANK,STD,C,D,USD,2010,20101231,BBVA,BBVA,A
015181,BANK,STD,C,D,USD,2011,20111231,BBVA,BBVA,A
015181,BANK,STD,C,D,USD,2012,20121231,BBVA,BBVA,A
015181,BANK,STD,C,D,USD,2013,20131231,BBVA,BBVA,A
015181,BANK,STD,C,D,USD,2014,20141231,BBVA,BBVA,A
015181,BANK,STD,C,D,USD,2015,20151231,BBVA,BBVA,A
015181,BANK,STD,C,D,USD,2016,20161231,BBVA,BBVA,A
015181,BANK,STD,C,D,USD,2017,20171231,BBVA,BBVA,A
015181,BANK,STD,C,D,USD,2018,20181231,BBVA,BBVA,A
015181,BANK,STD,C,D,USD,2019,20191231,BBVA,BBVA,A
015181,BANK,STD,C,D,USD,2020,20201231,BBVA,BBVA,A
015197,BANK,STD,C,D,USD,2010,20101231,CHFC,CHEMICAL FINANCIAL CORP,I
015197,BANK,STD,C,D,USD,2011,20111231,CHFC,CHEMICAL FINANCIAL CORP,I
015197,BANK,STD,C,D,USD,2012,20121231,CHFC,CHEMICAL FINANCIAL CORP,I
015197,BANK,STD,C,D,USD,2013,20131231,CHFC,CHEMICAL FINANCIAL CORP,I
015197,BANK,STD,C,D,USD,2014,20141231,CHFC,CHEMICAL FINANCIAL CORP,I
015197,BANK,STD,C,D,USD,2015,20151231,CHFC,CHEMICAL FINANCIAL CORP,I
015197,BANK,STD,C,D,USD,2016,20161231,CHFC,CHEMICAL FINANCIAL CORP,I
015197,BANK,STD,C,D,USD,2017,20171231,CHFC,CHEMICAL FINANCIAL CORP,I
015197,BANK,STD,C,D,USD,2018,20181231,CHFC,CHEMICAL FINANCIAL CORP,I
015199,BANK,STD,C,D,USD,2010,20101231,SRCE,1ST SOURCE CORP,A
015199,BANK,STD,C,D,USD,2011,20111231,SRCE,1ST SOURCE CORP,A
015199,BANK,STD,C,D,USD,2012,20121231,SRCE,1ST SOURCE CORP,A
015199,BANK,STD,C,D,USD,2013,20131231,SRCE,1ST SOURCE CORP,A
015199,BANK,STD,C,D,USD,2014,20141231,SRCE,1ST SOURCE CORP,A
015199,BANK,STD,C,D,USD,2015,20151231,SRCE,1ST SOURCE CORP,A
015199,BANK,STD,C,D,USD,2016,20161231,SRCE,1ST SOURCE CORP,A
015199,BANK,STD,C,D,USD,2017,20171231,SRCE,1ST SOURCE CORP,A
015199,BANK,STD,C,D,USD,2018,20181231,SRCE,1ST SOURCE CORP,A
015199,BANK,STD,C,D,USD,2019,20191231,SRCE,1ST SOURCE CORP,A
015199,BANK,STD,C,D,USD,2020,20201231,SRCE,1ST SOURCE CORP,A
015362,BANK,STD,C,D,USD,2010,20100930,WBK,WESTPAC BANKING,A
015362,BANK,STD,C,D,USD,2011,20110930,WBK,WESTPAC BANKING,A
015362,BANK,STD,C,D,USD,2012,20120930,WBK,WESTPAC BANKING,A
015362,BANK,STD,C,D,USD,2013,20130930,WBK,WESTPAC BANKING,A
015362,BANK,STD,C,D,USD,2014,20140930,WBK,WESTPAC BANKING,A
015362,BANK,STD,C,D,USD,2015,20150930,WBK,WESTPAC BANKING,A
015362,BANK,STD,C,D,USD,2016,20160930,WBK,WESTPAC BANKING,A
015362,BANK,STD,C,D,USD,2017,20170930,WBK,WESTPAC BANKING,A
015362,BANK,STD,C,D,USD,2018,20180930,WBK,WESTPAC BANKING,A
015362,BANK,STD,C,D,USD,2019,20190930,WBK,WESTPAC BANKING,A
015362,BANK,STD,C,D,USD,2020,20200930,WBK,WESTPAC BANKING,A
015362,BANK,STD,C,D,USD,2021,20210930,WBK,WESTPAC BANKING,A
015363,BANK,STD,C,D,USD,2010,20101231,TCF,TCF FINANCIAL CORP,A
015363,BANK,STD,C,D,USD,2011,20111231,TCF,TCF FINANCIAL CORP,A
015363,BANK,STD,C,D,USD,2012,20121231,TCF,TCF FINANCIAL CORP,A
015363,BANK,STD,C,D,USD,2013,20131231,TCF,TCF FINANCIAL CORP,A
015363,BANK,STD,C,D,USD,2014,20141231,TCF,TCF FINANCIAL CORP,A
015363,BANK,STD,C,D,USD,2015,20151231,TCF,TCF FINANCIAL CORP,A
015363,BANK,STD,C,D,USD,2016,20161231,TCF,TCF FINANCIAL CORP,A
015363,BANK,STD,C,D,USD,2017,20171231,TCF,TCF FINANCIAL CORP,A
015363,BANK,STD,C,D,USD,2018,20181231,TCF,TCF FINANCIAL CORP,A
015363,BANK,STD,C,D,USD,2019,20191231,TCF,TCF FINANCIAL CORP,A
015363,BANK,STD,C,D,USD,2020,20201231,TCF,TCF FINANCIAL CORP,A
015505,BANK,STD,C,D,USD,2010,20101231,AIBYY,AIB GROUP PLC,A
015505,BANK,STD,C,D,USD,2011,20111231,AIBYY,AIB GROUP PLC,A
015505,BANK,STD,C,D,USD,2012,20121231,AIBYY,AIB GROUP PLC,A
015505,BANK,STD,C,D,USD,2013,20131231,AIBYY,AIB GROUP PLC,A
015509,BANK,STD,C,D,USD,2010,20101231,HSBC,HSBC HLDGS PLC,A
015509,BANK,STD,C,D,USD,2011,20111231,HSBC,HSBC HLDGS PLC,A
015509,BANK,STD,C,D,USD,2012,20121231,HSBC,HSBC HLDGS PLC,A
015509,BANK,STD,C,D,USD,2013,20131231,HSBC,HSBC HLDGS PLC,A
015509,BANK,STD,C,D,USD,2014,20141231,HSBC,HSBC HLDGS PLC,A
015509,BANK,STD,C,D,USD,2015,20151231,HSBC,HSBC HLDGS PLC,A
015509,BANK,STD,C,D,USD,2016,20161231,HSBC,HSBC HLDGS PLC,A
015509,BANK,STD,C,D,USD,2017,20171231,HSBC,HSBC HLDGS PLC,A
015509,BANK,STD,C,D,USD,2018,20181231,HSBC,HSBC HLDGS PLC,A
015509,BANK,STD,C,D,USD,2019,20191231,HSBC,HSBC HLDGS PLC,A
015509,BANK,STD,C,D,USD,2020,20201231,HSBC,HSBC HLDGS PLC,A
015532,BANK,STD,C,D,USD,2010,20101231,BNPQY,BNP PARIBAS,A
015532,BANK,STD,C,D,USD,2011,20111231,BNPQY,BNP PARIBAS,A
015532,BANK,STD,C,D,USD,2012,20121231,BNPQY,BNP PARIBAS,A
015532,BANK,STD,C,D,USD,2013,20131231,BNPQY,BNP PARIBAS,A
015532,BANK,STD,C,D,USD,2014,20141231,BNPQY,BNP PARIBAS,A
015532,BANK,STD,C,D,USD,2015,20151231,BNPQY,BNP PARIBAS,A
015532,BANK,STD,C,D,USD,2016,20161231,BNPQY,BNP PARIBAS,A
015532,BANK,STD,C,D,USD,2017,20171231,BNPQY,BNP PARIBAS,A
015532,BANK,STD,C,D,USD,2018,20181231,BNPQY,BNP PARIBAS,A
015532,BANK,STD,C,D,USD,2019,20191231,BNPQY,BNP PARIBAS,A
015532,BANK,STD,C,D,USD,2020,20201231,BNPQY,BNP PARIBAS,A
015552,BANK,STD,C,D,USD,2010,20101231,DNKEY,DANSKE BANK AS,A
015552,BANK,STD,C,D,USD,2011,20111231,DNKEY,DANSKE BANK AS,A
015552,BANK,STD,C,D,USD,2012,20121231,DNKEY,DANSKE BANK AS,A
015552,BANK,STD,C,D,USD,2013,20131231,DNKEY,DANSKE BANK AS,A
015552,BANK,STD,C,D,USD,2014,20141231,DNKEY,DANSKE BANK AS,A
015552,BANK,STD,C,D,USD,2015,20151231,DNKEY,DANSKE BANK AS,A
015552,BANK,STD,C,D,USD,2016,20161231,DNKEY,DANSKE BANK AS,A
015552,BANK,STD,C,D,USD,2017,20171231,DNKEY,DANSKE BANK AS,A
015552,BANK,STD,C,D,USD,2018,20181231,DNKEY,DANSKE BANK AS,A
015552,BANK,STD,C,D,USD,2019,20191231,DNKEY,DANSKE BANK AS,A
015552,BANK,STD,C,D,USD,2020,20201231,DNKEY,DANSKE BANK AS,A
015576,BANK,STD,C,D,USD,2010,20101231,DB,DEUTSCHE BANK AG,A
015576,BANK,STD,C,D,USD,2011,20111231,DB,DEUTSCHE BANK AG,A
015576,BANK,STD,C,D,USD,2012,20121231,DB,DEUTSCHE BANK AG,A
015576,BANK,STD,C,D,USD,2013,20131231,DB,DEUTSCHE BANK AG,A
015576,BANK,STD,C,D,USD,2014,20141231,DB,DEUTSCHE BANK AG,A
015576,BANK,STD,C,D,USD,2015,20151231,DB,DEUTSCHE BANK AG,A
015576,BANK,STD,C,D,USD,2016,20161231,DB,DEUTSCHE BANK AG,A
015576,BANK,STD,C,D,USD,2017,20171231,DB,DEUTSCHE BANK AG,A
015576,BANK,STD,C,D,USD,2018,20181231,DB,DEUTSCHE BANK AG,A
015576,BANK,STD,C,D,USD,2019,20191231,DB,DEUTSCHE BANK AG,A
015576,BANK,STD,C,D,USD,2020,20201231,DB,DEUTSCHE BANK AG,A
015580,BANK,STD,C,D,CAD,2010,20101031,BMO,BANK OF MONTREAL,A
015580,BANK,STD,C,D,CAD,2011,20111031,BMO,BANK OF MONTREAL,A
015580,BANK,STD,C,D,CAD,2012,20121031,BMO,BANK OF MONTREAL,A
015580,BANK,STD,C,D,CAD,2013,20131031,BMO,BANK OF MONTREAL,A
015580,BANK,STD,C,D,CAD,2014,20141031,BMO,BANK OF MONTREAL,A
015580,BANK,STD,C,D,CAD,2015,20151031,BMO,BANK OF MONTREAL,A
015580,BANK,STD,C,D,CAD,2016,20161031,BMO,BANK OF MONTREAL,A
015580,BANK,STD,C,D,CAD,2017,20171031,BMO,BANK OF MONTREAL,A
015580,BANK,STD,C,D,CAD,2018,20181031,BMO,BANK OF MONTREAL,A
015580,BANK,STD,C,D,CAD,2019,20191031,BMO,BANK OF MONTREAL,A
015580,BANK,STD,C,D,CAD,2020,20201031,BMO,BANK OF MONTREAL,A
015581,BANK,STD,C,D,CAD,2010,20101031,CM,CANADIAN IMPERIAL BANK,A
015581,BANK,STD,C,D,CAD,2011,20111031,CM,CANADIAN IMPERIAL BANK,A
015581,BANK,STD,C,D,CAD,2012,20121031,CM,CANADIAN IMPERIAL BANK,A
015581,BANK,STD,C,D,CAD,2013,20131031,CM,CANADIAN IMPERIAL BANK,A
015581,BANK,STD,C,D,CAD,2014,20141031,CM,CANADIAN IMPERIAL BANK,A
015581,BANK,STD,C,D,CAD,2015,20151031,CM,CANADIAN IMPERIAL BANK,A
015581,BANK,STD,C,D,CAD,2016,20161031,CM,CANADIAN IMPERIAL BANK,A
015581,BANK,STD,C,D,CAD,2017,20171031,CM,CANADIAN IMPERIAL BANK,A
015581,BANK,STD,C,D,CAD,2018,20181031,CM,CANADIAN IMPERIAL BANK,A
015581,BANK,STD,C,D,CAD,2019,20191031,CM,CANADIAN IMPERIAL BANK,A
015581,BANK,STD,C,D,CAD,2020,20201031,CM,CANADIAN IMPERIAL BANK,A
015582,BANK,STD,C,D,CAD,2010,20101031,BNS,BANK OF NOVA SCOTIA,A
015582,BANK,STD,C,D,CAD,2011,20111031,BNS,BANK OF NOVA SCOTIA,A
015582,BANK,STD,C,D,CAD,2012,20121031,BNS,BANK OF NOVA SCOTIA,A
